Filename,Plot,Row Numbers,Filter Type,Genotype,Image,Light Value,Average Saturation,Reference Rep,Pixels Remaining,Total,Percent Cover
190901_djifc6310s_Sept1_NW2_row_2_range_4_rep_10_isref_0.tif,190901_djifc6310s_Sept1_NW2_row_2_range_4,2281 and 2282,ExG 131,Check,DJI_0272.JPG,11.95455985,27.6405662,0,177893,226863,78.41428527
190901_djifc6310s_Sept1_NW2_row_2_range_4_rep_10_isref_0.tif,190901_djifc6310s_Sept1_NW2_row_2_range_4,2281 and 2282,Otsu pre,Check,DJI_0272.JPG,11.95455985,30.13353382,0,140104,226863,61.75709569
190901_djifc6310s_Sept1_NW2_row_2_range_4_rep_10_isref_0.tif,190901_djifc6310s_Sept1_NW2_row_2_range_4,2281 and 2282,Otsu post,Check,DJI_0272.JPG,11.95455985,30.35835175,0,135683,226863,59.80834248
190901_djifc6310s_Sept1_NW2_row_2_range_4_rep_10_isref_0.tif,190901_djifc6310s_Sept1_NW2_row_2_range_4,2281 and 2282,Custom,Check,DJI_0272.JPG,11.95455985,27.52100056,0,178292,226863,78.59016234
190901_djifc6310s_Sept1_NW2_row_2_range_4_rep_1_isref_0.tif,190901_djifc6310s_Sept1_NW2_row_2_range_4,2281 and 2282,ExG 131,Check,DJI_0223.JPG,12.97756614,36.60323072,0,177436,226863,78.21284211
190901_djifc6310s_Sept1_NW2_row_2_range_4_rep_1_isref_0.tif,190901_djifc6310s_Sept1_NW2_row_2_range_4,2281 and 2282,Otsu pre,Check,DJI_0223.JPG,12.97756614,40.25737293,0,136968,226863,60.37476362
190901_djifc6310s_Sept1_NW2_row_2_range_4_rep_1_isref_0.tif,190901_djifc6310s_Sept1_NW2_row_2_range_4,2281 and 2282,Otsu post,Check,DJI_0223.JPG,12.97756614,39.80140339,0,142179,226863,62.67174462
190901_djifc6310s_Sept1_NW2_row_2_range_4_rep_1_isref_0.tif,190901_djifc6310s_Sept1_NW2_row_2_range_4,2281 and 2282,Custom,Check,DJI_0223.JPG,12.97756614,36.69193618,0,173017,226863,76.26497049
190901_djifc6310s_Sept1_NW2_row_2_range_4_rep_2_isref_0.tif,190901_djifc6310s_Sept1_NW2_row_2_range_4,2281 and 2282,ExG 131,Check,DJI_0224.JPG,12.97756614,32.29854955,0,175907,226863,77.53886707
190901_djifc6310s_Sept1_NW2_row_2_range_4_rep_2_isref_0.tif,190901_djifc6310s_Sept1_NW2_row_2_range_4,2281 and 2282,Otsu pre,Check,DJI_0224.JPG,12.97756614,34.2841799,0,148982,226863,65.67047072
190901_djifc6310s_Sept1_NW2_row_2_range_4_rep_2_isref_0.tif,190901_djifc6310s_Sept1_NW2_row_2_range_4,2281 and 2282,Otsu post,Check,DJI_0224.JPG,12.97756614,34.21000045,0,150388,226863,66.29022802
190901_djifc6310s_Sept1_NW2_row_2_range_4_rep_2_isref_0.tif,190901_djifc6310s_Sept1_NW2_row_2_range_4,2281 and 2282,Custom,Check,DJI_0224.JPG,12.97756614,32.27827973,0,170893,226863,75.32872262
190901_djifc6310s_Sept1_NW2_row_2_range_4_rep_3_isref_0.tif,190901_djifc6310s_Sept1_NW2_row_2_range_4,2281 and 2282,ExG 131,Check,DJI_0225.JPG,12.97756614,29.83446078,0,174407,226863,76.87767507
190901_djifc6310s_Sept1_NW2_row_2_range_4_rep_3_isref_0.tif,190901_djifc6310s_Sept1_NW2_row_2_range_4,2281 and 2282,Otsu pre,Check,DJI_0225.JPG,12.97756614,31.83072523,0,142526,226863,62.82470037
190901_djifc6310s_Sept1_NW2_row_2_range_4_rep_3_isref_0.tif,190901_djifc6310s_Sept1_NW2_row_2_range_4,2281 and 2282,Otsu post,Check,DJI_0225.JPG,12.97756614,31.75389015,0,144175,226863,63.55157077
190901_djifc6310s_Sept1_NW2_row_2_range_4_rep_3_isref_0.tif,190901_djifc6310s_Sept1_NW2_row_2_range_4,2281 and 2282,Custom,Check,DJI_0225.JPG,12.97756614,29.93045249,0,167147,226863,73.67750581
190901_djifc6310s_Sept1_NW2_row_2_range_4_rep_4_isref_0.tif,190901_djifc6310s_Sept1_NW2_row_2_range_4,2281 and 2282,ExG 131,Check,DJI_0266.JPG,11.95455985,28.1619573,0,172075,226863,75.84974191
190901_djifc6310s_Sept1_NW2_row_2_range_4_rep_4_isref_0.tif,190901_djifc6310s_Sept1_NW2_row_2_range_4,2281 and 2282,Otsu pre,Check,DJI_0266.JPG,11.95455985,30.27756303,0,139162,226863,61.34186712
190901_djifc6310s_Sept1_NW2_row_2_range_4_rep_4_isref_0.tif,190901_djifc6310s_Sept1_NW2_row_2_range_4,2281 and 2282,Otsu post,Check,DJI_0266.JPG,11.95455985,29.99257243,0,144339,226863,63.6238611
190901_djifc6310s_Sept1_NW2_row_2_range_4_rep_4_isref_0.tif,190901_djifc6310s_Sept1_NW2_row_2_range_4,2281 and 2282,Custom,Check,DJI_0266.JPG,11.95455985,28.10979465,0,171784,226863,75.72147067
190901_djifc6310s_Sept1_NW2_row_2_range_4_rep_5_isref_1.tif,190901_djifc6310s_Sept1_NW2_row_2_range_4,2281 and 2282,ExG 131,Check,DJI_0267.JPG,11.95455985,28.08182287,1,171131,226863,75.43363175
