Filename,Plot,Row Numbers,Filter Type,Genotype,Image,Light Value,Average Saturation,Reference Rep,Pixels Remaining,Total,Percent Cover
190823_djifc6310_Aug23_NW_row_10_range_1_rep_1_isref_0.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,ExG 131,Check,DJI_0370.JPG,11.95455985,45.14180338,0,214259,267547,80.08275182
190823_djifc6310_Aug23_NW_row_10_range_1_rep_1_isref_0.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,Otsu pre,Check,DJI_0370.JPG,11.95455985,51.73885232,0,142687,267547,53.33156417
190823_djifc6310_Aug23_NW_row_10_range_1_rep_1_isref_0.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,Otsu post,Check,DJI_0370.JPG,11.95455985,51.47416152,0,145139,267547,54.24803866
190823_djifc6310_Aug23_NW_row_10_range_1_rep_1_isref_0.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,Custom,Check,DJI_0370.JPG,11.95455985,46.04182666,0,198325,267547,74.1271627
190823_djifc6310_Aug23_NW_row_10_range_1_rep_2_isref_0.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,ExG 131,Check,DJI_0371.JPG,11.95455985,44.38624702,0,226690,267547,84.72903826
190823_djifc6310_Aug23_NW_row_10_range_1_rep_2_isref_0.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,Otsu pre,Check,DJI_0371.JPG,11.95455985,49.75483628,0,166896,267547,62.3800678
190823_djifc6310_Aug23_NW_row_10_range_1_rep_2_isref_0.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,Otsu post,Check,DJI_0371.JPG,11.95455985,49.55035579,0,169310,267547,63.28233918
190823_djifc6310_Aug23_NW_row_10_range_1_rep_2_isref_0.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,Custom,Check,DJI_0371.JPG,11.95455985,45.3704105,0,212325,267547,79.35988817
190823_djifc6310_Aug23_NW_row_10_range_1_rep_3_isref_0.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,ExG 131,Check,DJI_0372.JPG,11.95455985,46.47339061,0,231788,267547,86.63449786
190823_djifc6310_Aug23_NW_row_10_range_1_rep_3_isref_0.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,Otsu pre,Check,DJI_0372.JPG,11.95455985,51.9458636,0,172320,267547,64.40737515
190823_djifc6310_Aug23_NW_row_10_range_1_rep_3_isref_0.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,Otsu post,Check,DJI_0372.JPG,11.95455985,52.35427307,0,168358,267547,62.92651385
190823_djifc6310_Aug23_NW_row_10_range_1_rep_3_isref_0.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,Custom,Check,DJI_0372.JPG,11.95455985,47.14245446,0,221206,267547,82.67930494
190823_djifc6310_Aug23_NW_row_10_range_1_rep_4_isref_0.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,ExG 131,Check,DJI_0373.JPG,11.95455985,45.66373918,0,219447,267547,82.02185037
190823_djifc6310_Aug23_NW_row_10_range_1_rep_4_isref_0.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,Otsu pre,Check,DJI_0373.JPG,11.95455985,50.70601186,0,160900,267547,60.13896624
190823_djifc6310_Aug23_NW_row_10_range_1_rep_4_isref_0.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,Otsu post,Check,DJI_0373.JPG,11.95455985,50.75131907,0,160385,267547,59.94647669
190823_djifc6310_Aug23_NW_row_10_range_1_rep_4_isref_0.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,Custom,Check,DJI_0373.JPG,11.95455985,46.46817977,0,206114,267547,77.03842689
190823_djifc6310_Aug23_NW_row_10_range_1_rep_5_isref_0.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,ExG 131,Check,DJI_0423.JPG,11.29278175,49.46727568,0,250939,267547,93.79249253
190823_djifc6310_Aug23_NW_row_10_range_1_rep_5_isref_0.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,Otsu pre,Check,DJI_0423.JPG,11.29278175,55.68674879,0,178911,267547,66.87086755
190823_djifc6310_Aug23_NW_row_10_range_1_rep_5_isref_0.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,Otsu post,Check,DJI_0423.JPG,11.29278175,55.80818204,0,177738,267547,66.43243991
190823_djifc6310_Aug23_NW_row_10_range_1_rep_5_isref_0.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,Custom,Check,DJI_0423.JPG,11.29278175,49.87454801,0,244587,267547,91.41833024
190823_djifc6310_Aug23_NW_row_10_range_1_rep_6_isref_0.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,ExG 131,Check,DJI_0424.JPG,11.29278175,47.3550536,0,242265,267547,90.55044534
190823_djifc6310_Aug23_NW_row_10_range_1_rep_6_isref_0.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,Otsu pre,Check,DJI_0424.JPG,11.29278175,52.98426041,0,176751,267547,66.06353276
190823_djifc6310_Aug23_NW_row_10_range_1_rep_6_isref_0.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,Otsu post,Check,DJI_0424.JPG,11.29278175,53.14714108,0,174999,267547,65.40869455
190823_djifc6310_Aug23_NW_row_10_range_1_rep_6_isref_0.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,Custom,Check,DJI_0424.JPG,11.29278175,47.86311657,0,233492,267547,87.27139531
190823_djifc6310_Aug23_NW_row_10_range_1_rep_7_isref_1.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,ExG 131,Check,DJI_0425.JPG,11.29278175,45.59634845,1,232162,267547,86.77428639
190823_djifc6310_Aug23_NW_row_10_range_1_rep_7_isref_1.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,Otsu pre,Check,DJI_0425.JPG,11.29278175,52.58869062,1,166201,267547,62.12030036
190823_djifc6310_Aug23_NW_row_10_range_1_rep_7_isref_1.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,Otsu post,Check,DJI_0425.JPG,11.29278175,52.22113749,1,170189,267547,63.61087958
190823_djifc6310_Aug23_NW_row_10_range_1_rep_7_isref_1.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,Custom,Check,DJI_0425.JPG,11.29278175,46.31764572,1,222982,267547,83.34311355
190823_djifc6310_Aug23_NW_row_10_range_1_rep_8_isref_0.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,ExG 131,Check,DJI_0426.JPG,11.29278175,47.32992365,0,250892,267547,93.77492553
190823_djifc6310_Aug23_NW_row_10_range_1_rep_8_isref_0.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,Otsu pre,Check,DJI_0426.JPG,11.29278175,53.9445917,0,173638,267547,64.89999888
190823_djifc6310_Aug23_NW_row_10_range_1_rep_8_isref_0.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,Otsu post,Check,DJI_0426.JPG,11.29278175,53.53185776,0,178620,267547,66.76210161
190823_djifc6310_Aug23_NW_row_10_range_1_rep_8_isref_0.tif,190823_djifc6310_Aug23_NW_row_10_range_1,2565 and 2566,Custom,Check,DJI_0426.JPG,11.29278175,47.9509816,0,241717,267547,90.34562152
190823_djifc6310_Aug23_NW_row_10_range_2_rep_1_isref_0.tif,190823_djifc6310_Aug23_NW_row_10_range_2,2465 and 2466,ExG 131,Mo24W,DJI_0359.JPG,11.95455985,31.94306309,0,150716,267547,56.33253223
