	Plot	Row Numbers	Filter Type	Genotype	ExG	RGB	NGR	GLI	VARI	MGR	VEG
180701_djifc6310_J1_SE_row_22_range_6_rep_4.tif	180701_djifc6310_J1_SE_row_22_range_6	4043 and 4044	Custom	check2	0.4436008342	0.3859411773	0.2130926441	0.2111338626	0.343027296	0.385035932	1.649722607
180701_djifc6310_J1_SE_row_22_range_6_rep_5.tif	180701_djifc6310_J1_SE_row_22_range_6	4043 and 4044	ExG 135	check2	0.4352113473	0.4627333329	0.2761290109	0.2660055239	0.4256606782	0.4724587026	1.965859355
180701_djifc6310_J1_SE_row_22_range_6_rep_5.tif	180701_djifc6310_J1_SE_row_22_range_6	4043 and 4044	ExG 136	check2	0.4381493201	0.4633032292	0.2763882517	0.2661590489	0.4262802971	0.4732777689	1.968349919
180701_djifc6310_J1_SE_row_22_range_6_rep_5.tif	180701_djifc6310_J1_SE_row_22_range_6	4043 and 4044	ExG 137	check2	0.4412333949	0.4639194723	0.2766900426	0.2663182008	0.4270391444	0.4741820258	1.970872828
180701_djifc6310_J1_SE_row_22_range_6_rep_5.tif	180701_djifc6310_J1_SE_row_22_range_6	4043 and 4044	ExG 138	check2	0.4455385426	0.4643229878	0.2767707022	0.26635001	0.4274375614	0.4747569931	1.972399759
180701_djifc6310_J1_SE_row_22_range_6_rep_5.tif	180701_djifc6310_J1_SE_row_22_range_6	4043 and 4044	ExG 139	check2	0.4492489443	0.4648829648	0.2769142531	0.2664349358	0.42795035	0.475512155	1.974525293
180701_djifc6310_J1_SE_row_22_range_6_rep_5.tif	180701_djifc6310_J1_SE_row_22_range_6	4043 and 4044	ExG 140	check2	0.4541346925	0.4651443592	0.2767565389	0.2663349876	0.4279838665	0.4758169398	1.974944806
180701_djifc6310_J1_SE_row_22_range_6_rep_5.tif	180701_djifc6310_J1_SE_row_22_range_6	4043 and 4044	Otsu pre	check2	0.5343784764	0.4766962889	0.2748961325	0.2686464149	0.425986267	0.4831658661	1.955352561
180701_djifc6310_J1_SE_row_22_range_6_rep_5.tif	180701_djifc6310_J1_SE_row_22_range_6	4043 and 4044	Otsu post	check2	0.5352489141	0.4772280538	0.2751488766	0.2689619659	0.426265105	0.4836128386	1.956130287
180701_djifc6310_J1_SE_row_22_range_6_rep_5.tif	180701_djifc6310_J1_SE_row_22_range_6	4043 and 4044	Custom	check2	0.4482488612	0.4545476495	0.2706824305	0.2607333918	0.4182569951	0.464855395	1.951426195
180701_djifc6310_J1_SE_row_22_range_6_rep_6.tif	180701_djifc6310_J1_SE_row_22_range_6	4043 and 4044	ExG 135	check2	0.3999157556	0.4648746488	0.2702994108	0.2709552326	0.4051478449	0.4602453259	1.922785869
180701_djifc6310_J1_SE_row_22_range_6_rep_6.tif	180701_djifc6310_J1_SE_row_22_range_6	4043 and 4044	ExG 136	check2	0.4036088816	0.4645923432	0.2698075464	0.2703666302	0.4049183693	0.4602142378	1.924270961
180701_djifc6310_J1_SE_row_22_range_6_rep_6.tif	180701_djifc6310_J1_SE_row_22_range_6	4043 and 4044	ExG 137	check2	0.4074848177	0.4641409498	0.2692302848	0.2696685366	0.4046383901	0.4600569061	1.925136921
180701_djifc6310_J1_SE_row_22_range_6_rep_6.tif	180701_djifc6310_J1_SE_row_22_range_6	4043 and 4044	ExG 138	check2	0.4133102792	0.4630653044	0.2680348841	0.2685682851	0.4034154001	0.4589999949	1.923302445
180701_djifc6310_J1_SE_row_22_range_6_rep_6.tif	180701_djifc6310_J1_SE_row_22_range_6	4043 and 4044	ExG 139	check2	0.4178892949	0.4622097488	0.2669571682	0.2675252561	0.4024364055	0.4582144956	1.921639335
180701_djifc6310_J1_SE_row_22_range_6_rep_6.tif	180701_djifc6310_J1_SE_row_22_range_6	4043 and 4044	ExG 140	check2	0.4234516644	0.4615749876	0.2657867516	0.2665847566	0.401207427	0.4573853219	1.919336301
180701_djifc6310_J1_SE_row_22_range_6_rep_6.tif	180701_djifc6310_J1_SE_row_22_range_6	4043 and 4044	Otsu pre	check2	0.4772206601	0.4622396726	0.2569469388	0.2615892653	0.3908510357	0.4533542224	1.884641648
180701_djifc6310_J1_SE_row_22_range_6_rep_6.tif	180701_djifc6310_J1_SE_row_22_range_6	4043 and 4044	Otsu post	check2	0.4785199925	0.4632861542	0.2574484256	0.2622416066	0.3913659697	0.4541752953	1.886483058
180701_djifc6310_J1_SE_row_22_range_6_rep_6.tif	180701_djifc6310_J1_SE_row_22_range_6	4043 and 4044	Custom	check2	0.4184837172	0.4527730694	0.2614649491	0.2627212176	0.3933071392	0.4482784778	1.899538214
180701_djifc6310_J1_SE_row_22_range_6_rep_7.tif	180701_djifc6310_J1_SE_row_22_range_6	4043 and 4044	ExG 135	check2	0.4020257628	0.4642680457	0.269382886	0.2714102059	0.4004161997	0.4582541197	1.94467694
180701_djifc6310_J1_SE_row_22_range_6_rep_7.tif	180701_djifc6310_J1_SE_row_22_range_6	4043 and 4044	ExG 136	check2	0.4059087339	0.465258888	0.2698417072	0.2717171647	0.401453935	0.459565074	1.948991525
180701_djifc6310_J1_SE_row_22_range_6_rep_7.tif	180701_djifc6310_J1_SE_row_22_range_6	4043 and 4044	ExG 137	check2	0.4101108753	0.4662913201	0.2703464857	0.2720618978	0.4026280814	0.4609345863	1.953177456
180701_djifc6310_J1_SE_row_22_range_6_rep_7.tif	180701_djifc6310_J1_SE_row_22_range_6	4043 and 4044	ExG 138	check2	0.4161185792	0.4674731957	0.2707044607	0.2724774316	0.4034190081	0.4621602536	1.957328628
180701_djifc6310_J1_SE_row_22_range_6_rep_7.tif	180701_djifc6310_J1_SE_row_22_range_6	4043 and 4044	ExG 139	check2	0.4207969807	0.4685801648	0.2710471662	0.2728168483	0.4042422317	0.4633922749	1.960911243
180701_djifc6310_J1_SE_row_22_range_6_rep_7.tif	180701_djifc6310_J1_SE_row_22_range_6	4043 and 4044	ExG 140	check2	0.4270277425	0.4701105325	0.2714068259	0.2733856658	0.4049690524	0.464749813	1.964293293
180701_djifc6310_J1_SE_row_22_range_6_rep_7.tif	180701_djifc6310_J1_SE_row_22_range_6	4043 and 4044	Otsu pre	check2	0.4854154494	0.4834279612	0.2718655741	0.2774730804	0.4064350688	0.4735263657	1.970712236
180701_djifc6310_J1_SE_row_22_range_6_rep_7.tif	180701_djifc6310_J1_SE_row_22_range_6	4043 and 4044	Otsu post	check2	0.4851059603	0.4838626126	0.2722842203	0.2778709751	0.4069002477	0.47398217	1.972659977
180701_djifc6310_J1_SE_row_22_range_6_rep_7.tif	180701_djifc6310_J1_SE_row_22_range_6	4043 and 4044	Custom	check2	0.4162451011	0.4522630397	0.2614803646	0.2637503678	0.3896414193	0.4467517325	1.924654873
180701_djifc6310_J1_SE_row_25_range_4_rep_1.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	ExG 135	check2	0.4132172454	0.3882160937	0.2216640712	0.2109531836	0.36694667	0.3983608232	1.650580461
180701_djifc6310_J1_SE_row_25_range_4_rep_1.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	ExG 136	check2	0.4169495474	0.389160012	0.2221418532	0.2112725174	0.3678806818	0.3997301879	1.652412288
180701_djifc6310_J1_SE_row_25_range_4_rep_1.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	ExG 137	check2	0.4207767809	0.3902454485	0.2227553087	0.2116862618	0.3690432105	0.4013196032	1.654581332
180701_djifc6310_J1_SE_row_25_range_4_rep_1.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	ExG 138	check2	0.4254006183	0.390689166	0.2228267477	0.2116512825	0.369462988	0.4021584183	1.654126049
180701_djifc6310_J1_SE_row_25_range_4_rep_1.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	ExG 139	check2	0.4295076227	0.3916035553	0.2232117089	0.2119214105	0.3702504037	0.403447312	1.654879538
180701_djifc6310_J1_SE_row_25_range_4_rep_1.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	ExG 140	check2	0.434681381	0.3924089782	0.2233797076	0.21210268	0.3707262379	0.4044555284	1.653964333
180701_djifc6310_J1_SE_row_25_range_4_rep_1.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	Otsu pre	check2	0.4756328867	0.398212001	0.2226661183	0.213267755	0.369576007	0.40957926	1.634164571
180701_djifc6310_J1_SE_row_25_range_4_rep_1.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	Otsu post	check2	0.4787426147	0.3992409361	0.222912342	0.2137300815	0.3698166233	0.410423249	1.633670273
180701_djifc6310_J1_SE_row_25_range_4_rep_1.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	Custom	check2	0.4250831404	0.3798408098	0.2160514269	0.2054974131	0.3584328166	0.3912390514	1.630278087
180701_djifc6310_J1_SE_row_25_range_4_rep_2.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	ExG 135	check2	0.3933221915	0.4096646444	0.2384272693	0.2280515455	0.3862361495	0.4172011885	1.741624508
180701_djifc6310_J1_SE_row_25_range_4_rep_2.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	ExG 136	check2	0.3975799895	0.4107306258	0.2389276895	0.2283804157	0.3873216169	0.4187346324	1.744515441
180701_djifc6310_J1_SE_row_25_range_4_rep_2.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	ExG 137	check2	0.4019171798	0.4119772512	0.2395252523	0.2288048393	0.3885631073	0.420438242	1.747626908
180701_djifc6310_J1_SE_row_25_range_4_rep_2.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	ExG 138	check2	0.4073172787	0.4128071694	0.2396738866	0.2289322752	0.3890260418	0.4215053951	1.749059059
180701_djifc6310_J1_SE_row_25_range_4_rep_2.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	ExG 139	check2	0.412245686	0.4138988544	0.239968927	0.2292734146	0.3896111431	0.4227432684	1.751018022
180701_djifc6310_J1_SE_row_25_range_4_rep_2.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	ExG 140	check2	0.4184756406	0.4148069845	0.2399062079	0.2294952073	0.3893621336	0.4234902385	1.751397797
180701_djifc6310_J1_SE_row_25_range_4_rep_2.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	Otsu pre	check2	0.4573938911	0.4184143085	0.2362206705	0.2298141341	0.3808038083	0.4234357009	1.737772215
180701_djifc6310_J1_SE_row_25_range_4_rep_2.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	Otsu post	check2	0.4553202448	0.4179844589	0.2362275499	0.2296591221	0.3809710243	0.4231071933	1.738145884
180701_djifc6310_J1_SE_row_25_range_4_rep_2.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	Custom	check2	0.4075282014	0.3984343988	0.2301315046	0.2207713912	0.3730849932	0.4062221696	1.716856547
180701_djifc6310_J1_SE_row_25_range_4_rep_3.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	ExG 135	check2	0.3701594109	0.4363909285	0.2551906999	0.247711292	0.4021671312	0.4390895422	1.830597879
180701_djifc6310_J1_SE_row_25_range_4_rep_3.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	ExG 136	check2	0.3744703741	0.437579013	0.2557308029	0.2480999535	0.4032611107	0.44067441	1.83440623
180701_djifc6310_J1_SE_row_25_range_4_rep_3.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	ExG 137	check2	0.3790719379	0.4389301233	0.2563306598	0.2485956117	0.4044098575	0.4423552949	1.838474569
180701_djifc6310_J1_SE_row_25_range_4_rep_3.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	ExG 138	check2	0.3855367603	0.4398738051	0.2564039506	0.2488389678	0.4046832465	0.4432402325	1.840375407
180701_djifc6310_J1_SE_row_25_range_4_rep_3.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	ExG 139	check2	0.3909735706	0.4409116588	0.2564980436	0.2491612832	0.4047035757	0.4442055032	1.842488258
180701_djifc6310_J1_SE_row_25_range_4_rep_3.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	ExG 140	check2	0.3978722325	0.4420493494	0.2563696545	0.2495420527	0.4042276335	0.444845591	1.844083894
180701_djifc6310_J1_SE_row_25_range_4_rep_3.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	Otsu pre	check2	0.4388567923	0.4465943723	0.2526943078	0.2504400657	0.3954239511	0.4444332143	1.83781489
180701_djifc6310_J1_SE_row_25_range_4_rep_3.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	Otsu post	check2	0.439332929	0.4469411577	0.2528545328	0.250656948	0.3955812978	0.4446974134	1.838550656
180701_djifc6310_J1_SE_row_25_range_4_rep_3.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	Custom	check2	0.387646201	0.4230607348	0.2451358868	0.2393145836	0.3859691687	0.4250515891	1.803218615
180701_djifc6310_J1_SE_row_25_range_4_rep_4.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	ExG 135	check2	0.3741761057	0.4697875087	0.2849563463	0.2712539473	0.4493494284	0.4788968585	1.983624657
180701_djifc6310_J1_SE_row_25_range_4_rep_4.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	ExG 136	check2	0.3783850229	0.4722811441	0.2864438107	0.2725685432	0.4516759786	0.4818016134	1.991269193
180701_djifc6310_J1_SE_row_25_range_4_rep_4.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	ExG 137	check2	0.3827697833	0.4749161455	0.2880875537	0.2739566733	0.4544892402	0.4849337423	1.99931709
180701_djifc6310_J1_SE_row_25_range_4_rep_4.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	ExG 138	check2	0.3886182304	0.4774174738	0.2894650846	0.2752283515	0.4566104771	0.4877571517	2.006580046
180701_djifc6310_J1_SE_row_25_range_4_rep_4.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	ExG 139	check2	0.394068914	0.4799352391	0.2907450982	0.2765158083	0.4586831085	0.4903962335	2.013995068
180701_djifc6310_J1_SE_row_25_range_4_rep_4.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	ExG 140	check2	0.4007264685	0.4827358667	0.2920779593	0.2779888097	0.4604891856	0.4931135285	2.021945048
180701_djifc6310_J1_SE_row_25_range_4_rep_4.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	Otsu pre	check2	0.4518359969	0.4978244524	0.2961622897	0.285966886	0.460945751	0.5043892254	2.055660147
180701_djifc6310_J1_SE_row_25_range_4_rep_4.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	Otsu post	check2	0.4528011792	0.4985181088	0.2965280181	0.286406842	0.4613779093	0.5049814148	2.056711371
180701_djifc6310_J1_SE_row_25_range_4_rep_4.tif	180701_djifc6310_J1_SE_row_25_range_4	4249 and 4250	Custom	check2	0.3893293778	0.4605576351	0.278678751	0.2656821934	0.4389134956	0.470234962	1.970086145
180701_djifc6310_J1_SE_row_29_range_5_rep_1.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	ExG 135	check1	0.4113860252	0.4512005293	0.2570701309	0.2556575925	0.3973747687	0.4461672163	1.852160269
180701_djifc6310_J1_SE_row_29_range_5_rep_1.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	ExG 136	check1	0.4140828827	0.4510328042	0.2568640183	0.2552352264	0.3975630464	0.4464476393	1.852757331
180701_djifc6310_J1_SE_row_29_range_5_rep_1.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	ExG 137	check1	0.4170014907	0.4509338524	0.2567186983	0.2548405472	0.3979107604	0.4468256055	1.853484192
180701_djifc6310_J1_SE_row_29_range_5_rep_1.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	ExG 138	check1	0.4210631969	0.4502430628	0.2560607942	0.2540324933	0.3975624641	0.4464865019	1.851522202
180701_djifc6310_J1_SE_row_29_range_5_rep_1.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	ExG 139	check1	0.4247801343	0.4496974492	0.2555077751	0.2532890631	0.3973879647	0.4463278846	1.84992166
180701_djifc6310_J1_SE_row_29_range_5_rep_1.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	ExG 140	check1	0.4294836773	0.4488963461	0.2545453682	0.2523499709	0.3965144806	0.445679347	1.84661975
180701_djifc6310_J1_SE_row_29_range_5_rep_1.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	Otsu pre	check1	0.4921061405	0.4415527406	0.2398247221	0.2423475918	0.3769694729	0.4342001227	1.764694295
180701_djifc6310_J1_SE_row_29_range_5_rep_1.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	Otsu post	check1	0.4912546273	0.4416185063	0.2400060982	0.2424735186	0.377197008	0.4343184845	1.766006824
180701_djifc6310_J1_SE_row_29_range_5_rep_1.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	Custom	check1	0.425464758	0.4411385799	0.2503843217	0.2487277578	0.3891864558	0.4374057372	1.830091716
180701_djifc6310_J1_SE_row_29_range_5_rep_2.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	ExG 135	check1	0.3843037551	0.4454518862	0.2520285636	0.2552639195	0.3830987116	0.4350794287	1.832341994
180701_djifc6310_J1_SE_row_29_range_5_rep_2.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	ExG 136	check1	0.3880386629	0.4454532938	0.2517797822	0.2548325334	0.3832956799	0.4354796274	1.833986967
180701_djifc6310_J1_SE_row_29_range_5_rep_2.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	ExG 137	check1	0.3920454857	0.4452977254	0.2514253494	0.2542825208	0.3834314547	0.4357379181	1.834835428
180701_djifc6310_J1_SE_row_29_range_5_rep_2.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	ExG 138	check1	0.3976200683	0.4446020599	0.2504190447	0.2533673462	0.3825314612	0.4350450879	1.833072865
180701_djifc6310_J1_SE_row_29_range_5_rep_2.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	ExG 139	check1	0.4023106656	0.444199981	0.2496192775	0.2526768557	0.38176205	0.4346328528	1.831864645
180701_djifc6310_J1_SE_row_29_range_5_rep_2.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	ExG 140	check1	0.4082118374	0.4436794962	0.2484010479	0.2518883253	0.3801404276	0.4336965678	1.829344193
180701_djifc6310_J1_SE_row_29_range_5_rep_2.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	Otsu pre	check1	0.4602321393	0.4400460785	0.2359788127	0.2454232522	0.3610796292	0.4230835136	1.78025987
180701_djifc6310_J1_SE_row_29_range_5_rep_2.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	Otsu post	check1	0.4648802872	0.4407386704	0.235459965	0.2455699473	0.3599885875	0.4229044025	1.777621255
180701_djifc6310_J1_SE_row_29_range_5_rep_2.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	Custom	check1	0.401905389	0.431618167	0.2418405934	0.245994451	0.3688886508	0.4210317735	1.803243666
180701_djifc6310_J1_SE_row_29_range_5_rep_3.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	ExG 135	check1	0.3650662502	0.4789767247	0.276638472	0.280881585	0.4083627652	0.468454621	1.964453292
180701_djifc6310_J1_SE_row_29_range_5_rep_3.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	ExG 136	check1	0.3685985318	0.4794372986	0.2766664616	0.2807200565	0.4089494135	0.469305748	1.967649537
180701_djifc6310_J1_SE_row_29_range_5_rep_3.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	ExG 137	check1	0.3725951225	0.4798910514	0.276641279	0.28051042	0.4095282499	0.470129568	1.970813517
180701_djifc6310_J1_SE_row_29_range_5_rep_3.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	ExG 138	check1	0.3785241752	0.4799046873	0.2760717387	0.2800713516	0.4090825199	0.4700865105	1.972003066
180701_djifc6310_J1_SE_row_29_range_5_rep_3.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	ExG 139	check1	0.383668863	0.4799067053	0.275455024	0.2795726897	0.4086207213	0.4700283227	1.973223996
180701_djifc6310_J1_SE_row_29_range_5_rep_3.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	ExG 140	check1	0.3903566161	0.4795361874	0.2742223475	0.2788424387	0.4070115066	0.469113281	1.972370585
180701_djifc6310_J1_SE_row_29_range_5_rep_3.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	Otsu pre	check1	0.4434497961	0.4776411659	0.2623176489	0.2734727583	0.3885314105	0.4590620124	1.934363851
180701_djifc6310_J1_SE_row_29_range_5_rep_3.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	Otsu post	check1	0.4471695317	0.4782395806	0.2619350775	0.2736023909	0.3877223532	0.4589652555	1.934657237
180701_djifc6310_J1_SE_row_29_range_5_rep_3.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	Custom	check1	0.3849556442	0.4655624294	0.2668935641	0.2721483438	0.3945552411	0.4545473819	1.942424076
180701_djifc6310_J1_SE_row_29_range_5_rep_4.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	ExG 135	check1	0.3844918909	0.5200900506	0.3068480711	0.3082741539	0.4534427317	0.5092107139	2.138884555
180701_djifc6310_J1_SE_row_29_range_5_rep_4.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	ExG 136	check1	0.3876054334	0.5214724526	0.3076508998	0.308853694	0.4549852252	0.5111080455	2.144630452
180701_djifc6310_J1_SE_row_29_range_5_rep_4.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	ExG 137	check1	0.3910849001	0.5229234626	0.3085140566	0.3094756432	0.4565167193	0.5130911657	2.150635133
180701_djifc6310_J1_SE_row_29_range_5_rep_4.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	ExG 138	check1	0.3961312615	0.5242356221	0.3090661705	0.3100348337	0.4575136538	0.5146010878	2.156223925
180701_djifc6310_J1_SE_row_29_range_5_rep_4.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	ExG 139	check1	0.4005993161	0.5254638375	0.3096191186	0.3105420598	0.4584014438	0.5160950476	2.161726165
180701_djifc6310_J1_SE_row_29_range_5_rep_4.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	ExG 140	check1	0.4065440883	0.5268422766	0.3099652031	0.3111035322	0.4589321416	0.5173995864	2.166978112
180701_djifc6310_J1_SE_row_29_range_5_rep_4.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	Otsu pre	check1	0.4859908424	0.547624162	0.3140680803	0.3218012003	0.4574465424	0.5314897738	2.219190939
180701_djifc6310_J1_SE_row_29_range_5_rep_4.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	Otsu post	check1	0.4812745967	0.545912219	0.3135989837	0.3208025509	0.4573291153	0.5304417868	2.216068984
180701_djifc6310_J1_SE_row_29_range_5_rep_4.tif	180701_djifc6310_J1_SE_row_29_range_5	4157 and 4158	Custom	check1	0.4006387611	0.5132301535	0.3024085182	0.3040854105	0.4465986791	0.5034595594	2.135364751
180701_djifc6310_J1_SE_row_2_range_2_rep_1.tif	180701_djifc6310_J1_SE_row_2_range_2	4403 and 4404	ExG 135	check2	0.4319340763	0.5130353105	0.2992051381	0.3057832575	0.4376726829	0.4947128612	2.180321186
180701_djifc6310_J1_SE_row_2_range_2_rep_1.tif	180701_djifc6310_J1_SE_row_2_range_2	4403 and 4404	ExG 136	check2	0.4357248872	0.5156543832	0.3008389172	0.3072845021	0.4398875961	0.4977064844	2.189144876
180701_djifc6310_J1_SE_row_2_range_2_rep_1.tif	180701_djifc6310_J1_SE_row_2_range_2	4403 and 4404	ExG 137	check2	0.4397257574	0.5185176626	0.3026683599	0.3089614934	0.4424940848	0.500971457	2.198775225
180701_djifc6310_J1_SE_row_2_range_2_rep_1.tif	180701_djifc6310_J1_SE_row_2_range_2	4403 and 4404	ExG 138	check2	0.4445322838	0.5217682473	0.3046775509	0.3108817076	0.4454448012	0.5045185075	2.209480541
180701_djifc6310_J1_SE_row_2_range_2_rep_1.tif	180701_djifc6310_J1_SE_row_2_range_2	4403 and 4404	ExG 139	check2	0.4488534808	0.5246983496	0.3064516895	0.3126179746	0.4478970455	0.5076576719	2.219240999
180701_djifc6310_J1_SE_row_2_range_2_rep_1.tif	180701_djifc6310_J1_SE_row_2_range_2	4403 and 4404	ExG 140	check2	0.4538874476	0.5280432434	0.3083912377	0.314629611	0.4503203875	0.5110557508	2.230376913
180701_djifc6310_J1_SE_row_2_range_2_rep_1.tif	180701_djifc6310_J1_SE_row_2_range_2	4403 and 4404	Otsu pre	check2	0.5249943816	0.5624802126	0.3257398049	0.3349121454	0.4699824312	0.5427223148	2.342858473
180701_djifc6310_J1_SE_row_2_range_2_rep_1.tif	180701_djifc6310_J1_SE_row_2_range_2	4403 and 4404	Otsu post	check2	0.5274482579	0.5648238996	0.3270286214	0.3365261405	0.4710959159	0.5447094895	2.351023823
180701_djifc6310_J1_SE_row_2_range_2_rep_1.tif	180701_djifc6310_J1_SE_row_2_range_2	4403 and 4404	Custom	check2	0.4428568566	0.5108002442	0.2984220589	0.3046750395	0.4356555839	0.4942539274	2.186188632
180701_djifc6310_J1_SE_row_2_range_2_rep_2.tif	180701_djifc6310_J1_SE_row_2_range_2	4403 and 4404	ExG 135	check2	0.4275550854	0.478458364	0.2746209759	0.2803073876	0.4064703451	0.4641256031	2.006671636
180701_djifc6310_J1_SE_row_2_range_2_rep_2.tif	180701_djifc6310_J1_SE_row_2_range_2	4403 and 4404	ExG 136	check2	0.431259871	0.4801447636	0.2755849665	0.2811186588	0.4079375121	0.466227037	2.012389951
180701_djifc6310_J1_SE_row_2_range_2_rep_2.tif	180701_djifc6310_J1_SE_row_2_range_2	4403 and 4404	ExG 137	check2	0.4350195196	0.4820793697	0.2767103668	0.2821097379	0.409841953	0.468542881	2.018773447
180701_djifc6310_J1_SE_row_2_range_2_rep_2.tif	180701_djifc6310_J1_SE_row_2_range_2	4403 and 4404	ExG 138	check2	0.4396995102	0.4844966403	0.2780663914	0.2834238528	0.4117339859	0.4711919333	2.025833597
180701_djifc6310_J1_SE_row_2_range_2_rep_2.tif	180701_djifc6310_J1_SE_row_2_range_2	4403 and 4404	ExG 139	check2	0.4438616532	0.4864656853	0.2791678348	0.2844855123	0.4132437506	0.4733696167	2.031872654
180701_djifc6310_J1_SE_row_2_range_2_rep_2.tif	180701_djifc6310_J1_SE_row_2_range_2	4403 and 4404	ExG 140	check2	0.4490523407	0.4890708411	0.2805064138	0.2859453199	0.4150343333	0.4759551685	2.039488434
180701_djifc6310_J1_SE_row_2_range_2_rep_2.tif	180701_djifc6310_J1_SE_row_2_range_2	4403 and 4404	Otsu pre	check2	0.5018945929	0.5077925308	0.287361149	0.2958508367	0.4217702444	0.4918097679	2.084299569
180701_djifc6310_J1_SE_row_2_range_2_rep_2.tif	180701_djifc6310_J1_SE_row_2_range_2	4403 and 4404	Otsu post	check2	0.5050498136	0.5093868199	0.288057662	0.2968336671	0.4225975258	0.493041738	2.087876391
