Filename,Plot,Row Numbers,Filter Type,Genotype,Image,Light Value,Average Saturation,Reference Rep,Pixels Remaining,Total,Percent Cover
190816_djifc6310s_Aug16_SE_row_10_range_1_rep_1.tif,190816_djifc6310s_Aug16_SE_row_10_range_1,3565 and 3566,ExG 131,NC310,DJI_0222.JPG,7.614709844,19.40686257,0,97693,426735,22.8931304
190816_djifc6310s_Aug16_SE_row_10_range_1_rep_1.tif,190816_djifc6310s_Aug16_SE_row_10_range_1,3565 and 3566,Otsu pre,NC310,DJI_0222.JPG,7.614709844,20.75965225,0,83519,426735,19.57163111
190816_djifc6310s_Aug16_SE_row_10_range_1_rep_1.tif,190816_djifc6310s_Aug16_SE_row_10_range_1,3565 and 3566,Otsu post,NC310,DJI_0222.JPG,7.614709844,20.32176234,0,88196,426735,20.66762745
190816_djifc6310s_Aug16_SE_row_10_range_1_rep_1.tif,190816_djifc6310s_Aug16_SE_row_10_range_1,3565 and 3566,Custom,NC310,DJI_0222.JPG,7.614709844,18.20815052,0,110980,426735,26.00677235
190816_djifc6310s_Aug16_SE_row_10_range_1_rep_2.tif,190816_djifc6310s_Aug16_SE_row_10_range_1,3565 and 3566,ExG 131,NC310,DJI_0223.JPG,7.614709844,19.12478977,1,82406,426735,19.3108135
190816_djifc6310s_Aug16_SE_row_10_range_1_rep_2.tif,190816_djifc6310s_Aug16_SE_row_10_range_1,3565 and 3566,Otsu pre,NC310,DJI_0223.JPG,7.614709844,20.05072446,1,73955,426735,17.33042755
190816_djifc6310s_Aug16_SE_row_10_range_1_rep_2.tif,190816_djifc6310s_Aug16_SE_row_10_range_1,3565 and 3566,Otsu post,NC310,DJI_0223.JPG,7.614709844,19.93735563,1,75141,426735,17.60835179
190816_djifc6310s_Aug16_SE_row_10_range_1_rep_2.tif,190816_djifc6310s_Aug16_SE_row_10_range_1,3565 and 3566,Custom,NC310,DJI_0223.JPG,7.614709844,18.00176558,1,93217,426735,21.84423588
190816_djifc6310s_Aug16_SE_row_10_range_1_rep_3.tif,190816_djifc6310s_Aug16_SE_row_10_range_1,3565 and 3566,ExG 131,NC310,DJI_0224.JPG,7.614709844,19.05271609,0,95928,426735,22.47952476
190816_djifc6310s_Aug16_SE_row_10_range_1_rep_3.tif,190816_djifc6310s_Aug16_SE_row_10_range_1,3565 and 3566,Otsu pre,NC310,DJI_0224.JPG,7.614709844,20.15210705,0,83973,426735,19.67802032
190816_djifc6310s_Aug16_SE_row_10_range_1_rep_3.tif,190816_djifc6310s_Aug16_SE_row_10_range_1,3565 and 3566,Otsu post,NC310,DJI_0224.JPG,7.614709844,19.83783084,0,87571,426735,20.52116653
190816_djifc6310s_Aug16_SE_row_10_range_1_rep_3.tif,190816_djifc6310s_Aug16_SE_row_10_range_1,3565 and 3566,Custom,NC310,DJI_0224.JPG,7.614709844,17.85224932,0,110256,426735,25.83711203
190816_djifc6310s_Aug16_SE_row_10_range_1_rep_4.tif,190816_djifc6310s_Aug16_SE_row_10_range_1,3565 and 3566,ExG 131,NC310,DJI_0225.JPG,7.199730054,18.59276095,0,140732,426735,32.97878074
190816_djifc6310s_Aug16_SE_row_10_range_1_rep_4.tif,190816_djifc6310s_Aug16_SE_row_10_range_1,3565 and 3566,Otsu pre,NC310,DJI_0225.JPG,7.199730054,19.97286734,0,117720,426735,27.5862069
