Filename,Plot,Row Numbers,Filter Type,Genotype,Image,Light Value,Average Saturation,Reference Rep,Pixels Remaining,Total,Percent Cover
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_1.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,ExG 131,NC310,DJI_0491.JPG,12.31116539,22.21077897,0,107083,376689,28.42742952
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_1.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,Otsu pre,NC310,DJI_0491.JPG,12.31116539,24.15668841,0,86343,376689,22.92156129
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_1.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,Otsu post,NC310,DJI_0491.JPG,12.31116539,24.52170831,0,82510,376689,21.904011
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_1.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,Custom,NC310,DJI_0491.JPG,12.31116539,21.23387443,0,118344,376689,31.41689829
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_2.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,ExG 131,NC310,DJI_0492.JPG,11.95455985,18.88493821,0,36665,376689,9.733493678
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_2.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,Otsu pre,NC310,DJI_0492.JPG,11.95455985,18.2915755,0,41046,376689,10.89652206
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_2.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,Otsu post,NC310,DJI_0492.JPG,11.95455985,17.84334789,0,44804,376689,11.89416203
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_2.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,Custom,NC310,DJI_0492.JPG,11.95455985,18.11296752,0,43676,376689,11.59471076
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_3.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,ExG 131,NC310,DJI_0493.JPG,11.95455985,22.10695078,1,36453,376689,9.677213829
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_3.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,Otsu pre,NC310,DJI_0493.JPG,11.95455985,22.23578866,1,35842,376689,9.515011057
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_3.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,Otsu post,NC310,DJI_0493.JPG,11.95455985,21.22569176,1,40867,376689,10.84900276
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_3.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,Custom,NC310,DJI_0493.JPG,11.95455985,20.92817903,1,42040,376689,11.16040022
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_4.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,ExG 131,NC310,DJI_0494.JPG,11.61470984,20.37563932,0,59645,376689,15.83401692
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_4.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,Otsu pre,NC310,DJI_0494.JPG,11.61470984,20.56404826,0,58140,376689,15.43448309
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_4.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,Otsu post,NC310,DJI_0494.JPG,11.61470984,19.41828752,0,68146,376689,18.09078577
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_4.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,Custom,NC310,DJI_0494.JPG,11.61470984,18.8068194,0,72049,376689,19.12691902
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_5.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,ExG 131,NC310,DJI_0520.JPG,12.31116539,25.54378933,0,95158,376689,25.26168802
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_5.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,Otsu pre,NC310,DJI_0520.JPG,12.31116539,29.25055606,0,59939,376689,15.91206539
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_5.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,Otsu post,NC310,DJI_0520.JPG,12.31116539,29.17756744,0,60461,376689,16.05064125
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_5.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,Custom,NC310,DJI_0520.JPG,12.31116539,23.44280506,0,119088,376689,31.6144087
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_6.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,ExG 131,NC310,DJI_0521.JPG,12.31116539,25.5659503,0,72911,376689,19.35575501
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_6.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,Otsu pre,NC310,DJI_0521.JPG,12.31116539,27.24734478,0,55381,376689,14.70204864
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_6.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,Otsu post,NC310,DJI_0521.JPG,12.31116539,28.1092577,0,48448,376689,12.8615383
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_6.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,Custom,NC310,DJI_0521.JPG,12.31116539,23.8380893,0,91561,376689,24.30678889
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_7.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,ExG 131,NC310,DJI_0522.JPG,12.63263175,24.21713523,0,42474,376689,11.27561463
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_7.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,Otsu pre,NC310,DJI_0522.JPG,12.63263175,24.22222774,0,42056,376689,11.16464776
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_7.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,Otsu post,NC310,DJI_0522.JPG,12.63263175,23.50136266,0,47440,376689,12.59394354
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_7.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,Custom,NC310,DJI_0522.JPG,12.63263175,23.24038371,0,50038,376689,13.28363716
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_8.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,ExG 131,NC310,DJI_0523.JPG,12.63263175,21.30741848,0,46577,376689,12.36484208
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_8.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,Otsu pre,NC310,DJI_0523.JPG,12.63263175,21.17241081,0,48386,376689,12.8450791
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_8.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,Otsu post,NC310,DJI_0523.JPG,12.63263175,20.55268367,0,54747,376689,14.53374003
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_8.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,Custom,NC310,DJI_0523.JPG,12.63263175,20.46531499,0,59899,376689,15.90144655
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_9.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,ExG 131,NC310,DJI_0524.JPG,12.63263175,22.38402142,0,98724,376689,26.20835756
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_9.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,Otsu pre,NC310,DJI_0524.JPG,12.63263175,23.27441585,0,86577,376689,22.9836815
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_9.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,Otsu post,NC310,DJI_0524.JPG,12.63263175,23.06147476,0,89317,376689,23.711072
190901_djifc6310s_Sept1_SE_row_10_range_1_rep_9.tif,190901_djifc6310s_Sept1_SE_row_10_range_1,3565 and 3566,Custom,NC310,DJI_0524.JPG,12.63263175,20.901878,0,121801,376689,32.33463149
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_1.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,ExG 131,NC364,DJI_0443.JPG,12.31116539,26.53275366,0,319374,376689,84.78453047
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_1.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Otsu pre,NC364,DJI_0443.JPG,12.31116539,30.01290713,0,221899,376689,58.90774618
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_1.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Otsu post,NC364,DJI_0443.JPG,12.31116539,30.34902855,0,210579,376689,55.90261462
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_1.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Custom,NC364,DJI_0443.JPG,12.31116539,26.57254448,0,312321,376689,82.91216362
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_10.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,ExG 131,NC364,DJI_0494.JPG,11.61470984,29.86895663,0,289925,376689,76.96667543
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_10.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Otsu pre,NC364,DJI_0494.JPG,11.61470984,32.9401283,0,217908,376689,57.84825148
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_10.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Otsu post,NC364,DJI_0494.JPG,11.61470984,33.71395624,0,198575,376689,52.71590092
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_10.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Custom,NC364,DJI_0494.JPG,11.61470984,29.62011234,0,290487,376689,77.11587012
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_2.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,ExG 131,NC364,DJI_0472.JPG,12.63263175,32.8294405,0,306539,376689,81.37721038
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_2.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Otsu pre,NC364,DJI_0472.JPG,12.63263175,37.44576863,0,209052,376689,55.49724043
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_2.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Otsu post,NC364,DJI_0472.JPG,12.63263175,37.21717405,0,213985,376689,56.8068088
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_2.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Custom,NC364,DJI_0472.JPG,12.63263175,32.27826434,0,309844,376689,82.25459198
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_3.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,ExG 131,NC364,DJI_0473.JPG,12.63263175,38.44530246,0,283711,376689,75.31703872
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_3.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Otsu pre,NC364,DJI_0473.JPG,12.63263175,43.32161976,0,193177,376689,51.28288854
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_3.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Otsu post,NC364,DJI_0473.JPG,12.63263175,42.94358911,0,200474,376689,53.22003032
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_3.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Custom,NC364,DJI_0473.JPG,12.63263175,38.3862311,0,270729,376689,71.87069439
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_4.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,ExG 131,NC364,DJI_0474.JPG,12.63263175,35.76595336,1,276496,376689,73.40166556
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_4.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Otsu pre,NC364,DJI_0474.JPG,12.63263175,41.10166945,1,172393,376689,45.76533958
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_4.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Otsu post,NC364,DJI_0474.JPG,12.63263175,40.90931139,1,176252,376689,46.78979211
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_4.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Custom,NC364,DJI_0474.JPG,12.63263175,36.64835705,1,250937,376689,66.61649265
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_5.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,ExG 131,NC364,DJI_0475.JPG,12.97756614,29.96122331,0,275748,376689,73.20309327
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_5.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Otsu pre,NC364,DJI_0475.JPG,12.97756614,31.99182601,0,208151,376689,55.25805107
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_5.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Otsu post,NC364,DJI_0475.JPG,12.97756614,32.35757694,0,196260,376689,52.10133558
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_5.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Custom,NC364,DJI_0475.JPG,12.97756614,30.1742337,0,255068,376689,67.71315329
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_6.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,ExG 131,NC364,DJI_0476.JPG,12.97756614,30.52897237,0,276586,376689,73.42555795
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_6.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Otsu pre,NC364,DJI_0476.JPG,12.97756614,32.04301407,0,236198,376689,62.7037158
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_6.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Otsu post,NC364,DJI_0476.JPG,12.97756614,32.48726395,0,223007,376689,59.20188803
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_6.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Custom,NC364,DJI_0476.JPG,12.97756614,30.50824373,0,265620,376689,70.51440313
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_7.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,ExG 131,NC364,DJI_0491.JPG,12.31116539,28.83250683,0,311006,376689,82.56306927
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_7.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Otsu pre,NC364,DJI_0491.JPG,12.31116539,31.49215802,0,228755,376689,60.72781525
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_7.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Otsu post,NC364,DJI_0491.JPG,12.31116539,31.03414958,0,244190,376689,64.82535991
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_7.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Custom,NC364,DJI_0491.JPG,12.31116539,28.53444659,0,317674,376689,84.3332298
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_8.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,ExG 131,NC364,DJI_0492.JPG,11.95455985,28.29576698,0,252294,376689,66.97673678
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_8.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Otsu pre,NC364,DJI_0492.JPG,11.95455985,30.11496924,0,205859,376689,54.64959157
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_8.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Otsu post,NC364,DJI_0492.JPG,11.95455985,30.61719704,0,192190,376689,51.02086867
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_8.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Custom,NC364,DJI_0492.JPG,11.95455985,28.21555913,0,251653,376689,66.80656988
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_9.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,ExG 131,NC364,DJI_0493.JPG,11.95455985,30.67774775,0,242251,376689,64.31061167
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_9.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Otsu pre,NC364,DJI_0493.JPG,11.95455985,32.44948794,0,203611,376689,54.0528128
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_9.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Otsu post,NC364,DJI_0493.JPG,11.95455985,32.93370972,0,192388,376689,51.07343193
190901_djifc6310s_Sept1_SE_row_10_range_2_rep_9.tif,190901_djifc6310s_Sept1_SE_row_10_range_2,3465 and 3466,Custom,NC364,DJI_0493.JPG,11.95455985,30.63431338,0,239269,376689,63.51897719
190901_djifc6310s_Sept1_SE_row_10_range_3_rep_1.tif,190901_djifc6310s_Sept1_SE_row_10_range_3,3365 and 3366,ExG 131,NC368,DJI_0443.JPG,12.31116539,19.6958336,0,169716,376689,45.05467375
190901_djifc6310s_Sept1_SE_row_10_range_3_rep_1.tif,190901_djifc6310s_Sept1_SE_row_10_range_3,3365 and 3366,Otsu pre,NC368,DJI_0443.JPG,12.31116539,20.43799272,0,151596,376689,40.24433949
190901_djifc6310s_Sept1_SE_row_10_range_3_rep_1.tif,190901_djifc6310s_Sept1_SE_row_10_range_3,3365 and 3366,Otsu post,NC368,DJI_0443.JPG,12.31116539,20.23782115,0,156206,376689,41.46816074
190901_djifc6310s_Sept1_SE_row_10_range_3_rep_1.tif,190901_djifc6310s_Sept1_SE_row_10_range_3,3365 and 3366,Custom,NC368,DJI_0443.JPG,12.31116539,19.10026279,0,183051,376689,48.59472934
190901_djifc6310s_Sept1_SE_row_10_range_3_rep_2.tif,190901_djifc6310s_Sept1_SE_row_10_range_3,3365 and 3366,ExG 131,NC368,DJI_0444.JPG,11.95455985,20.77920361,0,121141,376689,32.15942064
190901_djifc6310s_Sept1_SE_row_10_range_3_rep_2.tif,190901_djifc6310s_Sept1_SE_row_10_range_3,3365 and 3366,Otsu pre,NC368,DJI_0444.JPG,11.95455985,21.73388121,0,105126,376689,27.90790281
190901_djifc6310s_Sept1_SE_row_10_range_3_rep_2.tif,190901_djifc6310s_Sept1_SE_row_10_range_3,3365 and 3366,Otsu post,NC368,DJI_0444.JPG,11.95455985,21.46759689,0,109351,376689,29.02951772
190901_djifc6310s_Sept1_SE_row_10_range_3_rep_2.tif,190901_djifc6310s_Sept1_SE_row_10_range_3,3365 and 3366,Custom,NC368,DJI_0444.JPG,11.95455985,20.48706631,0,125817,376689,33.40076296
190901_djifc6310s_Sept1_SE_row_10_range_3_rep_3.tif,190901_djifc6310s_Sept1_SE_row_10_range_3,3365 and 3366,ExG 131,NC368,DJI_0445.JPG,11.95455985,21.82439463,1,104086,376689,27.63181298
190901_djifc6310s_Sept1_SE_row_10_range_3_rep_3.tif,190901_djifc6310s_Sept1_SE_row_10_range_3,3365 and 3366,Otsu pre,NC368,DJI_0445.JPG,11.95455985,22.52582937,1,95252,376689,25.2866423
190901_djifc6310s_Sept1_SE_row_10_range_3_rep_3.tif,190901_djifc6310s_Sept1_SE_row_10_range_3,3365 and 3366,Otsu post,NC368,DJI_0445.JPG,11.95455985,22.38765915,1,97014,376689,25.75440217
190901_djifc6310s_Sept1_SE_row_10_range_3_rep_3.tif,190901_djifc6310s_Sept1_SE_row_10_range_3,3365 and 3366,Custom,NC368,DJI_0445.JPG,11.95455985,21.4474743,1,106918,376689,28.38362681
190901_djifc6310s_Sept1_SE_row_10_range_3_rep_4.tif,190901_djifc6310s_Sept1_SE_row_10_range_3,3365 and 3366,ExG 131,NC368,DJI_0446.JPG,11.95455985,22.7910893,0,146878,376689,38.99184739
