Filename,Plot,Row Numbers,Filter Type,Genotype,Image,Light Value,Average Saturation,Reference Rep,ExG,ExG2,RGB,NGR,GLI,MGR,VARI,VEG,Woebbecke (no abs),Woebbecke (abs)
190905_djifc6310s_Sept5_NW_row_10_range_1_rep_10_isref_0.tif,190905_djifc6310s_Sept5_NW_row_10_range_1,2565 and 2566,ExG 131,Check,DJI_0588.JPG,12.63263175,45.41714501,0,0.177379333,0.161689106,0.235343638,0.059944979,0.115641359,0.118808584,0.094323972,1.22964754,2.514911659,4.078643824
190905_djifc6310s_Sept5_NW_row_10_range_1_rep_10_isref_0.tif,190905_djifc6310s_Sept5_NW_row_10_range_1,2565 and 2566,Otsu pre,Check,DJI_0588.JPG,12.63263175,50.8983106,0,0.21313354,0.190122149,0.274170387,0.075478022,0.135425051,0.149529383,0.117052922,1.275590388,2.838430903,2.99381045
190905_djifc6310s_Sept5_NW_row_10_range_1_rep_10_isref_0.tif,190905_djifc6310s_Sept5_NW_row_10_range_1,2565 and 2566,Otsu post,Check,DJI_0588.JPG,12.63263175,51.36099674,0,0.215913412,0.192413841,0.277261576,0.076656544,0.137003161,0.151850056,0.118709262,1.279347799,2.752136738,2.905911934
190905_djifc6310s_Sept5_NW_row_10_range_1_rep_10_isref_0.tif,190905_djifc6310s_Sept5_NW_row_10_range_1,2565 and 2566,Custom,Check,DJI_0588.JPG,12.63263175,45.80707256,0,0.185020427,0.165591676,0.240153064,0.063471805,0.118320647,0.125800584,0.099613959,1.23685366,2.679433128,3.796788814
190905_djifc6310s_Sept5_NW_row_10_range_1_rep_1_isref_0.tif,190905_djifc6310s_Sept5_NW_row_10_range_1,2565 and 2566,ExG 131,Check,DJI_0537.JPG,12.63263175,44.09664242,0,0.170135299,0.149201246,0.218436795,0.052229338,0.107157885,0.103620854,0.082583872,1.2072037,2.62162891,4.518326837
190905_djifc6310s_Sept5_NW_row_10_range_1_rep_1_isref_0.tif,190905_djifc6310s_Sept5_NW_row_10_range_1,2565 and 2566,Otsu pre,Check,DJI_0537.JPG,12.63263175,47.4841323,0,0.199339123,0.168876843,0.245138452,0.064305,0.120928901,0.127574224,0.10071473,1.239110977,3.172184781,3.378161428
190905_djifc6310s_Sept5_NW_row_10_range_1_rep_1_isref_0.tif,190905_djifc6310s_Sept5_NW_row_10_range_1,2565 and 2566,Otsu post,Check,DJI_0537.JPG,12.63263175,47.53503194,0,0.199695803,0.169196138,0.245572354,0.064494569,0.121150751,0.127948866,0.101000043,1.239639384,3.146019437,3.351731776
190905_djifc6310s_Sept5_NW_row_10_range_1_rep_1_isref_0.tif,190905_djifc6310s_Sept5_NW_row_10_range_1,2565 and 2566,Custom,Check,DJI_0537.JPG,12.63263175,44.5373736,0,0.177621088,0.152571425,0.222621412,0.055131371,0.109496553,0.109378263,0.08691593,1.213146379,2.845170782,4.320509306
190905_djifc6310s_Sept5_NW_row_10_range_1_rep_2_isref_0.tif,190905_djifc6310s_Sept5_NW_row_10_range_1,2565 and 2566,ExG 131,Check,DJI_0538.JPG,12.63263175,43.34956853,0,0.168975713,0.150212996,0.218964269,0.055485432,0.107775619,0.110079481,0.08788516,1.210987838,2.813331291,4.067586088
190905_djifc6310s_Sept5_NW_row_10_range_1_rep_2_isref_0.tif,190905_djifc6310s_Sept5_NW_row_10_range_1,2565 and 2566,Otsu pre,Check,DJI_0538.JPG,12.63263175,47.00252322,0,0.195280446,0.168625193,0.244175862,0.065857013,0.120652612,0.130634251,0.103332596,1.240455062,3.075686325,3.174557755
190905_djifc6310s_Sept5_NW_row_10_range_1_rep_2_isref_0.tif,190905_djifc6310s_Sept5_NW_row_10_range_1,2565 and 2566,Otsu post,Check,DJI_0538.JPG,12.63263175,46.71749871,0,0.193555844,0.167129319,0.242116774,0.065058822,0.119610762,0.12905656,0.102147984,1.238048885,3.161576918,3.262801994
190905_djifc6310s_Sept5_NW_row_10_range_1_rep_2_isref_0.tif,190905_djifc6310s_Sept5_NW_row_10_range_1,2565 and 2566,Custom,Check,DJI_0538.JPG,12.63263175,43.58221001,0,0.175195899,0.152226355,0.221244014,0.057620078,0.109148419,0.114309317,0.091039523,1.21487538,2.880122438,3.857746388
190905_djifc6310s_Sept5_NW_row_10_range_1_rep_3_isref_0.tif,190905_djifc6310s_Sept5_NW_row_10_range_1,2565 and 2566,ExG 131,Check,DJI_0539.JPG,12.63263175,47.53736029,0,0.181757037,0.168026698,0.243489831,0.062540243,0.119880245,0.12383282,0.097243636,1.240641131,2.408581119,3.977544048
190905_djifc6310s_Sept5_NW_row_10_range_1_rep_3_isref_0.tif,190905_djifc6310s_Sept5_NW_row_10_range_1,2565 and 2566,Otsu pre,Check,DJI_0539.JPG,12.63263175,52.9915948,0,0.219394592,0.198211557,0.284114799,0.080074231,0.140813903,0.158491675,0.123041936,1.29041397,2.672352613,2.762619682
190905_djifc6310s_Sept5_NW_row_10_range_1_rep_3_isref_0.tif,190905_djifc6310s_Sept5_NW_row_10_range_1,2565 and 2566,Otsu post,Check,DJI_0539.JPG,12.63263175,53.50162406,0,0.222046108,0.200507902,0.287263261,0.08096946,0.142391885,0.160253827,0.124172871,1.294023396,2.645755385,2.721635025
