Filename,Plot,Row Numbers,Filter Type,Genotype,Image,Light Value,Average Saturation,Reference Rep,Pixels Remaining,Total,Percent Cover
190816_djifc6310s_Aug16_SW_row_10_range_1_rep_1_isref_0.tif,190816_djifc6310s_Aug16_SW_row_10_range_1,4565 and 4566,ExG 131,EP1,DJI_0233.JPG,7.199730054,14.05267471,0,79287,330337,24.00185265
190816_djifc6310s_Aug16_SW_row_10_range_1_rep_1_isref_0.tif,190816_djifc6310s_Aug16_SW_row_10_range_1,4565 and 4566,Otsu pre,EP1,DJI_0233.JPG,7.199730054,13.4441558,0,90755,330337,27.47345892
190816_djifc6310s_Aug16_SW_row_10_range_1_rep_1_isref_0.tif,190816_djifc6310s_Aug16_SW_row_10_range_1,4565 and 4566,Otsu post,EP1,DJI_0233.JPG,7.199730054,12.91755019,0,100092,330337,30.2999664
190816_djifc6310s_Aug16_SW_row_10_range_1_rep_1_isref_0.tif,190816_djifc6310s_Aug16_SW_row_10_range_1,4565 and 4566,Custom,EP1,DJI_0233.JPG,7.199730054,13.07212222,0,97153,330337,29.41026891
190816_djifc6310s_Aug16_SW_row_10_range_1_rep_2_isref_1.tif,190816_djifc6310s_Aug16_SW_row_10_range_1,4565 and 4566,ExG 131,EP1,DJI_0234.JPG,7.199730054,14.28424399,1,64621,330337,19.56214411
190816_djifc6310s_Aug16_SW_row_10_range_1_rep_2_isref_1.tif,190816_djifc6310s_Aug16_SW_row_10_range_1,4565 and 4566,Otsu pre,EP1,DJI_0234.JPG,7.199730054,13.37216803,1,79294,330337,24.0039717
190816_djifc6310s_Aug16_SW_row_10_range_1_rep_2_isref_1.tif,190816_djifc6310s_Aug16_SW_row_10_range_1,4565 and 4566,Otsu post,EP1,DJI_0234.JPG,7.199730054,12.38102818,1,93933,330337,28.43550677
190816_djifc6310s_Aug16_SW_row_10_range_1_rep_2_isref_1.tif,190816_djifc6310s_Aug16_SW_row_10_range_1,4565 and 4566,Custom,EP1,DJI_0234.JPG,7.199730054,13.31158255,1,79981,330337,24.21194114
190816_djifc6310s_Aug16_SW_row_10_range_1_rep_3_isref_0.tif,190816_djifc6310s_Aug16_SW_row_10_range_1,4565 and 4566,ExG 131,EP1,DJI_0235.JPG,7.199730054,14.75692359,0,79474,330337,24.05846151
190816_djifc6310s_Aug16_SW_row_10_range_1_rep_3_isref_0.tif,190816_djifc6310s_Aug16_SW_row_10_range_1,4565 and 4566,Otsu pre,EP1,DJI_0235.JPG,7.199730054,14.12362523,0,90218,330337,27.31089766
190816_djifc6310s_Aug16_SW_row_10_range_1_rep_3_isref_0.tif,190816_djifc6310s_Aug16_SW_row_10_range_1,4565 and 4566,Otsu post,EP1,DJI_0235.JPG,7.199730054,13.58786029,0,99091,330337,29.99694252
190816_djifc6310s_Aug16_SW_row_10_range_1_rep_3_isref_0.tif,190816_djifc6310s_Aug16_SW_row_10_range_1,4565 and 4566,Custom,EP1,DJI_0235.JPG,7.199730054,13.79864836,0,95424,330337,28.88686402
190816_djifc6310s_Aug16_SW_row_10_range_1_rep_4_isref_0.tif,190816_djifc6310s_Aug16_SW_row_10_range_1,4565 and 4566,ExG 131,EP1,DJI_0236.JPG,7.199730054,14.12239339,0,97154,330337,29.41057163
190816_djifc6310s_Aug16_SW_row_10_range_1_rep_4_isref_0.tif,190816_djifc6310s_Aug16_SW_row_10_range_1,4565 and 4566,Otsu pre,EP1,DJI_0236.JPG,7.199730054,13.47976488,0,112196,330337,33.96410332
190816_djifc6310s_Aug16_SW_row_10_range_1_rep_4_isref_0.tif,190816_djifc6310s_Aug16_SW_row_10_range_1,4565 and 4566,Otsu post,EP1,DJI_0236.JPG,7.199730054,12.9106885,0,125884,330337,38.10775057
190816_djifc6310s_Aug16_SW_row_10_range_1_rep_4_isref_0.tif,190816_djifc6310s_Aug16_SW_row_10_range_1,4565 and 4566,Custom,EP1,DJI_0236.JPG,7.199730054,13.0150504,0,123686,330337,37.44236946
190816_djifc6310s_Aug16_SW_row_10_range_2_rep_1_isref_0.tif,190816_djifc6310s_Aug16_SW_row_10_range_2,4465 and 4466,ExG 131,MEF156-55-2,DJI_0193.JPG,7.614709844,12.93916928,0,10228,330337,3.09623203
190816_djifc6310s_Aug16_SW_row_10_range_2_rep_1_isref_0.tif,190816_djifc6310s_Aug16_SW_row_10_range_2,4465 and 4466,Otsu pre,MEF156-55-2,DJI_0193.JPG,7.614709844,11.31679329,0,16700,330337,5.055443381
190816_djifc6310s_Aug16_SW_row_10_range_2_rep_1_isref_0.tif,190816_djifc6310s_Aug16_SW_row_10_range_2,4465 and 4466,Otsu post,MEF156-55-2,DJI_0193.JPG,7.614709844,10.65066244,0,20764,330337,6.285702177
190816_djifc6310s_Aug16_SW_row_10_range_2_rep_1_isref_0.tif,190816_djifc6310s_Aug16_SW_row_10_range_2,4465 and 4466,Custom,MEF156-55-2,DJI_0193.JPG,7.614709844,11.47860458,0,16135,330337,4.884405925
190816_djifc6310s_Aug16_SW_row_10_range_2_rep_2_isref_1.tif,190816_djifc6310s_Aug16_SW_row_10_range_2,4465 and 4466,ExG 131,MEF156-55-2,DJI_0194.JPG,7.614709844,12.82885808,1,7331,330337,2.219248828
