Aug12	NE	djifc6310s	190812	173020	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0270.JPG	40.852538	-96.610372	701427.137913	4525136.008884	-0.03	25.047	780	169	1	5	3	1
Aug12	NE	djifc6310s	190812	173022	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0271.JPG	40.852538	-96.610372	701427.137913	4525136.008884	0.247678	25.12799	1254	169	1	5	4	0
Aug12	NE	djifc6310s	190812	173024	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0272.JPG	40.852538	-96.610372	701427.137913	4525136.008884	0.548497	25.208979	2236	169	1	5	5	0
Aug12	NE	djifc6310s	190812	173106	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0292.JPG	40.852538	-96.610372	701427.137913	4525136.008884	0.554282	24.798246	1732	169	1	5	6	0
Aug12	NE	djifc6310s	190812	173108	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0293.JPG	40.852538	-96.610372	701427.137913	4525136.008884	0.207184	24.723042	795	169	1	5	7	0
Aug12	NE	djifc6310s	190812	173110	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0294.JPG	40.852538	-96.610372	701427.137913	4525136.008884	-0.070495	24.630482	925	169	1	5	8	0
Aug12	NE	djifc6310s	190812	173112	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0295.JPG	40.852538	-96.610372	701427.137913	4525136.008884	-0.267184	24.613127	1913	169	1	5	9	0
Aug12	NE	djifc6310s	190812	173106	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0292.JPG	40.852593	-96.610353	701428.579947	4525142.147864	0.466432	31.497624	1866	252	1	6	1	0
Aug12	NE	djifc6310s	190812	173108	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0293.JPG	40.852593	-96.610353	701428.579947	4525142.147864	0.188754	31.416635	775	252	1	6	2	0
Aug12	NE	djifc6310s	190812	173110	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0294.JPG	40.852593	-96.610353	701428.579947	4525142.147864	-0.06	31.353	503	252	1	6	3	1
Aug12	NE	djifc6310s	190812	173112	0.004166	7.965	4.64	500	Autoexposure	Autowhitebalance	Normal	DJI_0295.JPG	40.852593	-96.610353	701428.579947	4525142.147864	-0.343463	31.277795	1573	252	1	6	4	0
