Filename,Plot,Row Numbers,Filter Type,Genotype,Image,Light Value,Average Saturation,Reference Rep,ExG,ExG2,RGB,NGR,GLI,MGR,VARI,VEG,Woebbecke (no abs),Woebbecke (abs)
190903_djifc6310s_Sept3_NW_row_10_range_1_rep_10_isref_0.tif,190903_djifc6310s_Sept3_NW_row_10_range_1,2565 and 2566,ExG 131,Check,DJI_0979.JPG,8.58502021,43.05938816,0,0.1915735247,0.1350580031,0.1986232069,0.04605016431,0.09739485556,0.09158821421,0.07341485917,1.184107865,2.809234953,4.999868238
190903_djifc6310s_Sept3_NW_row_10_range_1_rep_10_isref_0.tif,190903_djifc6310s_Sept3_NW_row_10_range_1,2565 and 2566,Otsu pre,Check,DJI_0979.JPG,8.58502021,48.95466859,0,0.2341328998,0.167020804,0.2437901993,0.06221114793,0.119907107,0.123674369,0.09783525473,1.233479149,3.360091757,3.615026865
190903_djifc6310s_Sept3_NW_row_10_range_1_rep_10_isref_0.tif,190903_djifc6310s_Sept3_NW_row_10_range_1,2565 and 2566,Otsu post,Check,DJI_0979.JPG,8.58502021,49.60711143,0,0.2380538367,0.1702161906,0.2482961202,0.06347448874,0.122132156,0.1261736785,0.09953966534,1.238332279,3.239654825,3.421855077
190903_djifc6310s_Sept3_NW_row_10_range_1_rep_10_isref_0.tif,190903_djifc6310s_Sept3_NW_row_10_range_1,2565 and 2566,Custom,Check,DJI_0979.JPG,8.58502021,43.3213317,0,0.1939852958,0.1362421772,0.200220032,0.04699136091,0.09822550745,0.09346050471,0.07489719659,1.186148266,2.871924546,4.897436139
190903_djifc6310s_Sept3_NW_row_10_range_1_rep_11_isref_0.tif,190903_djifc6310s_Sept3_NW_row_10_range_1,2565 and 2566,ExG 131,Check,DJI_0980.JPG,8.58502021,39.81131775,0,0.1805879075,0.1235388603,0.182530265,0.04237303319,0.0894341502,0.08439684145,0.06897104552,1.166754274,3.168967284,4.48377546
190903_djifc6310s_Sept3_NW_row_10_range_1_rep_11_isref_0.tif,190903_djifc6310s_Sept3_NW_row_10_range_1,2565 and 2566,Otsu pre,Check,DJI_0980.JPG,8.58502021,45.87924046,0,0.2158390861,0.1469078985,0.2160709663,0.05281835554,0.1059952092,0.1051631261,0.08467825907,1.201453095,3.488248997,3.634633208
190903_djifc6310s_Sept3_NW_row_10_range_1_rep_11_isref_0.tif,190903_djifc6310s_Sept3_NW_row_10_range_1,2565 and 2566,Otsu post,Check,DJI_0980.JPG,8.58502021,45.65204044,0,0.2147398404,0.1462203093,0.2150770699,0.05262261003,0.1055129978,0.1047756333,0.08443923551,1.200474763,3.466922607,3.62336993
190903_djifc6310s_Sept3_NW_row_10_range_1_rep_11_isref_0.tif,190903_djifc6310s_Sept3_NW_row_10_range_1,2565 and 2566,Custom,Check,DJI_0980.JPG,8.58502021,39.73303161,0,0.1809357941,0.1233725806,0.1822202501,0.04258480588,0.08930449782,0.08481860945,0.06931602756,1.166734306,3.154399902,4.403767582
190903_djifc6310s_Sept3_NW_row_10_range_1_rep_1_isref_0.tif,190903_djifc6310s_Sept3_NW_row_10_range_1,2565 and 2566,ExG 131,Check,DJI_0929.JPG,8.58502021,45.30527576,0,0.2094283526,0.157699995,0.2299781596,0.05959321437,0.1129709687,0.1183117172,0.09432157705,1.223602742,2.767822308,3.95450895
190903_djifc6310s_Sept3_NW_row_10_range_1_rep_1_isref_0.tif,190903_djifc6310s_Sept3_NW_row_10_range_1,2565 and 2566,Otsu pre,Check,DJI_0929.JPG,8.58502021,54.7656231,0,0.2627592389,0.1982369545,0.2872819808,0.07696922179,0.1412099421,0.152667445,0.1190129125,1.286626739,2.918231211,3.033670938
190903_djifc6310s_Sept3_NW_row_10_range_1_rep_1_isref_0.tif,190903_djifc6310s_Sept3_NW_row_10_range_1,2565 and 2566,Otsu post,Check,DJI_0929.JPG,8.58502021,55.56684198,0,0.2663876085,0.201091624,0.2913388764,0.07775099608,0.1431685639,0.1542017756,0.1198592113,1.290982142,2.950517687,3.030107956
190903_djifc6310s_Sept3_NW_row_10_range_1_rep_1_isref_0.tif,190903_djifc6310s_Sept3_NW_row_10_range_1,2565 and 2566,Custom,Check,DJI_0929.JPG,8.58502021,45.7830618,0,0.2129276708,0.1596797751,0.232715681,0.06073639717,0.1143523752,0.1205783821,0.09603858094,1.226828706,2.782074761,3.852612689
190903_djifc6310s_Sept3_NW_row_10_range_1_rep_2_isref_0.tif,190903_djifc6310s_Sept3_NW_row_10_range_1,2565 and 2566,ExG 131,Check,DJI_0930.JPG,8.58502021,42.26514399,0,0.1887614657,0.1320962837,0.1950086437,0.04596283659,0.09532300146,0.09143792429,0.07453385736,1.180967228,3.235710723,5.088523997
190903_djifc6310s_Sept3_NW_row_10_range_1_rep_2_isref_0.tif,190903_djifc6310s_Sept3_NW_row_10_range_1,2565 and 2566,Otsu pre,Check,DJI_0930.JPG,8.58502021,48.29328658,0,0.2255511567,0.1575943214,0.2316957275,0.05665932693,0.1133045722,0.1126661532,0.0902813816,1.219091802,3.937278795,4.486476695
