Filename,Plot,Row Numbers,Filter Type,Genotype,Image,Light Value,Average Saturation,Reference Rep,Pixels Remaining,Total,Percent Cover
190816_djifc6310s_Aug16_NW_row_10_range_1_rep_1_isref_0.tif,190816_djifc6310s_Aug16_NW_row_10_range_1,2565 and 2566,ExG 131,Check,DJI_0088.JPG,7.614709844,25.88217333,0,296670,357305,83.02990442
190816_djifc6310s_Aug16_NW_row_10_range_1_rep_1_isref_0.tif,190816_djifc6310s_Aug16_NW_row_10_range_1,2565 and 2566,Otsu pre,Check,DJI_0088.JPG,7.614709844,29.6297091,0,204532,357305,57.24297169
190816_djifc6310s_Aug16_NW_row_10_range_1_rep_1_isref_0.tif,190816_djifc6310s_Aug16_NW_row_10_range_1,2565 and 2566,Otsu post,Check,DJI_0088.JPG,7.614709844,29.84260364,0,198284,357305,55.49432558
190816_djifc6310s_Aug16_NW_row_10_range_1_rep_1_isref_0.tif,190816_djifc6310s_Aug16_NW_row_10_range_1,2565 and 2566,Custom,Check,DJI_0088.JPG,7.614709844,25.74089187,0,296557,357305,82.99827878
190816_djifc6310s_Aug16_NW_row_10_range_1_rep_2_isref_0.tif,190816_djifc6310s_Aug16_NW_row_10_range_1,2565 and 2566,ExG 131,Check,DJI_0089.JPG,7.614709844,35.2015965,0,325206,357305,91.01635857
190816_djifc6310s_Aug16_NW_row_10_range_1_rep_2_isref_0.tif,190816_djifc6310s_Aug16_NW_row_10_range_1,2565 and 2566,Otsu pre,Check,DJI_0089.JPG,7.614709844,42.64857889,0,206222,357305,57.71595696
190816_djifc6310s_Aug16_NW_row_10_range_1_rep_2_isref_0.tif,190816_djifc6310s_Aug16_NW_row_10_range_1,2565 and 2566,Otsu post,Check,DJI_0089.JPG,7.614709844,43.12363708,0,198902,357305,55.66728705
190816_djifc6310s_Aug16_NW_row_10_range_1_rep_2_isref_0.tif,190816_djifc6310s_Aug16_NW_row_10_range_1,2565 and 2566,Custom,Check,DJI_0089.JPG,7.614709844,35.28961083,0,322435,357305,90.24083066
190816_djifc6310s_Aug16_NW_row_10_range_1_rep_3_isref_1.tif,190816_djifc6310s_Aug16_NW_row_10_range_1,2565 and 2566,ExG 131,Check,DJI_0090.JPG,7.614709844,33.98331556,1,288929,357305,80.86340801
190816_djifc6310s_Aug16_NW_row_10_range_1_rep_3_isref_1.tif,190816_djifc6310s_Aug16_NW_row_10_range_1,2565 and 2566,Otsu pre,Check,DJI_0090.JPG,7.614709844,39.95021645,1,203166,357305,56.86066526
