Filename,Plot,Row Numbers,Filter Type,Genotype,Image,Light Value,Average Saturation,Reference Rep,Pixels Remaining,Total,Percent Cover
190823_djifc6310_Aug23_SE_row_10_range_1_rep_1.tif,190823_djifc6310_Aug23_SE_row_10_range_1,3565 and 3566,ExG 131,NC310,DJI_0472.JPG,11.61470984,23.62263069,0,98836,337851,29.25431625
190823_djifc6310_Aug23_SE_row_10_range_1_rep_1.tif,190823_djifc6310_Aug23_SE_row_10_range_1,3565 and 3566,Otsu pre,NC310,DJI_0472.JPG,11.61470984,26.71032542,0,70326,337851,20.81568502
190823_djifc6310_Aug23_SE_row_10_range_1_rep_1.tif,190823_djifc6310_Aug23_SE_row_10_range_1,3565 and 3566,Otsu post,NC310,DJI_0472.JPG,11.61470984,26.62444641,0,71073,337851,21.03678841
190823_djifc6310_Aug23_SE_row_10_range_1_rep_1.tif,190823_djifc6310_Aug23_SE_row_10_range_1,3565 and 3566,Custom,NC310,DJI_0472.JPG,11.61470984,22.78520169,0,102949,337851,30.47171682
190823_djifc6310_Aug23_SE_row_10_range_1_rep_2.tif,190823_djifc6310_Aug23_SE_row_10_range_1,3565 and 3566,ExG 131,NC310,DJI_0473.JPG,11.61470984,24.65232471,0,89770,337851,26.5708848
190823_djifc6310_Aug23_SE_row_10_range_1_rep_2.tif,190823_djifc6310_Aug23_SE_row_10_range_1,3565 and 3566,Otsu pre,NC310,DJI_0473.JPG,11.61470984,27.78432643,0,65482,337851,19.38191688
190823_djifc6310_Aug23_SE_row_10_range_1_rep_2.tif,190823_djifc6310_Aug23_SE_row_10_range_1,3565 and 3566,Otsu post,NC310,DJI_0473.JPG,11.61470984,27.68788264,0,66225,337851,19.60183631
190823_djifc6310_Aug23_SE_row_10_range_1_rep_2.tif,190823_djifc6310_Aug23_SE_row_10_range_1,3565 and 3566,Custom,NC310,DJI_0473.JPG,11.61470984,23.88372492,0,92919,337851,27.50295248
190823_djifc6310_Aug23_SE_row_10_range_1_rep_3.tif,190823_djifc6310_Aug23_SE_row_10_range_1,3565 and 3566,ExG 131,NC310,DJI_0474.JPG,11.61470984,24.44015721,0,89292,337851,26.42940231
190823_djifc6310_Aug23_SE_row_10_range_1_rep_3.tif,190823_djifc6310_Aug23_SE_row_10_range_1,3565 and 3566,Otsu pre,NC310,DJI_0474.JPG,11.61470984,27.75849414,0,64173,337851,18.99446798
190823_djifc6310_Aug23_SE_row_10_range_1_rep_3.tif,190823_djifc6310_Aug23_SE_row_10_range_1,3565 and 3566,Otsu post,NC310,DJI_0474.JPG,11.61470984,27.66457202,0,64873,337851,19.2016599
190823_djifc6310_Aug23_SE_row_10_range_1_rep_3.tif,190823_djifc6310_Aug23_SE_row_10_range_1,3565 and 3566,Custom,NC310,DJI_0474.JPG,11.61470984,23.85536734,0,90688,337851,26.84260221
190823_djifc6310_Aug23_SE_row_10_range_1_rep_4.tif,190823_djifc6310_Aug23_SE_row_10_range_1,3565 and 3566,ExG 131,NC310,DJI_0475.JPG,11.61470984,23.0056241,0,93502,337851,27.67551376
190823_djifc6310_Aug23_SE_row_10_range_1_rep_4.tif,190823_djifc6310_Aug23_SE_row_10_range_1,3565 and 3566,Otsu pre,NC310,DJI_0475.JPG,11.61470984,26.26912763,0,66157,337851,19.5817091
190823_djifc6310_Aug23_SE_row_10_range_1_rep_4.tif,190823_djifc6310_Aug23_SE_row_10_range_1,3565 and 3566,Otsu post,NC310,DJI_0475.JPG,11.61470984,26.18602284,0,66857,337851,19.78890102
190823_djifc6310_Aug23_SE_row_10_range_1_rep_4.tif,190823_djifc6310_Aug23_SE_row_10_range_1,3565 and 3566,Custom,NC310,DJI_0475.JPG,11.61470984,22.08360396,0,99201,337851,29.36235204
190823_djifc6310_Aug23_SE_row_10_range_1_rep_5.tif,190823_djifc6310_Aug23_SE_row_10_range_1,3565 and 3566,ExG 131,NC310,DJI_0511.JPG,11.29278175,25.33421103,0,69913,337851,20.69344178
190823_djifc6310_Aug23_SE_row_10_range_1_rep_5.tif,190823_djifc6310_Aug23_SE_row_10_range_1,3565 and 3566,Otsu pre,NC310,DJI_0511.JPG,11.29278175,28.43604352,0,50120,337851,14.83494203
190823_djifc6310_Aug23_SE_row_10_range_1_rep_5.tif,190823_djifc6310_Aug23_SE_row_10_range_1,3565 and 3566,Otsu post,NC310,DJI_0511.JPG,11.29278175,27.9911812,0,52508,337851,15.54176249
190823_djifc6310_Aug23_SE_row_10_range_1_rep_5.tif,190823_djifc6310_Aug23_SE_row_10_range_1,3565 and 3566,Custom,NC310,DJI_0511.JPG,11.29278175,23.91709532,0,79603,337851,23.56157004
190823_djifc6310_Aug23_SE_row_10_range_1_rep_6.tif,190823_djifc6310_Aug23_SE_row_10_range_1,3565 and 3566,ExG 131,NC310,DJI_0512.JPG,11.61470984,27.6909877,1,50484,337851,14.94268183
190823_djifc6310_Aug23_SE_row_10_range_1_rep_6.tif,190823_djifc6310_Aug23_SE_row_10_range_1,3565 and 3566,Otsu pre,NC310,DJI_0512.JPG,11.61470984,30.39765378,1,36937,337851,10.93292605
190823_djifc6310_Aug23_SE_row_10_range_1_rep_6.tif,190823_djifc6310_Aug23_SE_row_10_range_1,3565 and 3566,Otsu post,NC310,DJI_0512.JPG,11.61470984,29.98144679,1,38613,337851,11.42900273
190823_djifc6310_Aug23_SE_row_10_range_1_rep_6.tif,190823_djifc6310_Aug23_SE_row_10_range_1,3565 and 3566,Custom,NC310,DJI_0512.JPG,11.61470984,27.11222328,1,52608,337851,15.57136134
190823_djifc6310_Aug23_SE_row_10_range_1_rep_7.tif,190823_djifc6310_Aug23_SE_row_10_range_1,3565 and 3566,ExG 131,NC310,DJI_0513.JPG,11.61470984,27.07927739,0,58110,337851,17.19988989
190823_djifc6310_Aug23_SE_row_10_range_1_rep_7.tif,190823_djifc6310_Aug23_SE_row_10_range_1,3565 and 3566,Otsu pre,NC310,DJI_0513.JPG,11.61470984,29.40765346,0,44136,337851,13.06374704
190823_djifc6310_Aug23_SE_row_10_range_1_rep_7.tif,190823_djifc6310_Aug23_SE_row_10_range_1,3565 and 3566,Otsu post,NC310,DJI_0513.JPG,11.61470984,29.33485902,0,44535,337851,13.18184644
190823_djifc6310_Aug23_SE_row_10_range_1_rep_7.tif,190823_djifc6310_Aug23_SE_row_10_range_1,3565 and 3566,Custom,NC310,DJI_0513.JPG,11.61470984,26.38043868,0,61608,337851,18.23525755
190823_djifc6310_Aug23_SE_row_10_range_2_rep_1.tif,190823_djifc6310_Aug23_SE_row_10_range_2,3465 and 3466,ExG 131,NC364,DJI_0472.JPG,11.61470984,39.76151466,0,255262,337851,75.55460839
