Filename,Plot,Row Numbers,Filter Type,Genotype,Image,Light Value,Average Saturation,Reference Rep,Pixels Remaining,Total,Percent Cover
190706_djifc6310_J6_SE_row_10_range_1_rep_1.tif,190706_djifc6310_J6_SE_row_10_range_1,3565 and 3566,ExG 131,NC310,DJI_0021.JPG,12.55097764,46.74034563,0,89817,255783,35.11453068
190706_djifc6310_J6_SE_row_10_range_1_rep_1.tif,190706_djifc6310_J6_SE_row_10_range_1,3565 and 3566,Otsu pre,NC310,DJI_0021.JPG,12.55097764,61.90754864,0,36913,255783,14.43137347
190706_djifc6310_J6_SE_row_10_range_1_rep_1.tif,190706_djifc6310_J6_SE_row_10_range_1,3565 and 3566,Otsu post,NC310,DJI_0021.JPG,12.55097764,59.86122505,0,41287,255783,16.14141675
190706_djifc6310_J6_SE_row_10_range_1_rep_1.tif,190706_djifc6310_J6_SE_row_10_range_1,3565 and 3566,Custom,NC310,DJI_0021.JPG,12.55097764,44.18843687,0,92652,255783,36.22289206
190706_djifc6310_J6_SE_row_10_range_1_rep_2.tif,190706_djifc6310_J6_SE_row_10_range_1,3565 and 3566,ExG 131,NC310,DJI_0026.JPG,12.55097764,66.09560507,0,57354,255783,22.42291317
190706_djifc6310_J6_SE_row_10_range_1_rep_2.tif,190706_djifc6310_J6_SE_row_10_range_1,3565 and 3566,Otsu pre,NC310,DJI_0026.JPG,12.55097764,71.12681179,0,30123,255783,11.77677954
190706_djifc6310_J6_SE_row_10_range_1_rep_2.tif,190706_djifc6310_J6_SE_row_10_range_1,3565 and 3566,Otsu post,NC310,DJI_0026.JPG,12.55097764,69.1793223,0,33597,255783,13.13496206
190706_djifc6310_J6_SE_row_10_range_1_rep_2.tif,190706_djifc6310_J6_SE_row_10_range_1,3565 and 3566,Custom,NC310,DJI_0026.JPG,12.55097764,61.3012909,0,55902,255783,21.85524448
190706_djifc6310_J6_SE_row_10_range_1_rep_3.tif,190706_djifc6310_J6_SE_row_10_range_1,3565 and 3566,ExG 131,NC310,DJI_0027.JPG,12.55097764,68.3426557,0,53815,255783,21.03931848
190706_djifc6310_J6_SE_row_10_range_1_rep_3.tif,190706_djifc6310_J6_SE_row_10_range_1,3565 and 3566,Otsu pre,NC310,DJI_0027.JPG,12.55097764,72.23608926,0,30407,255783,11.88781115
190706_djifc6310_J6_SE_row_10_range_1_rep_3.tif,190706_djifc6310_J6_SE_row_10_range_1,3565 and 3566,Otsu post,NC310,DJI_0027.JPG,12.55097764,70.50881073,0,33593,255783,13.13339823
190706_djifc6310_J6_SE_row_10_range_1_rep_3.tif,190706_djifc6310_J6_SE_row_10_range_1,3565 and 3566,Custom,NC310,DJI_0027.JPG,12.55097764,63.35305391,0,50969,255783,19.92665658
190706_djifc6310_J6_SE_row_10_range_1_rep_4.tif,190706_djifc6310_J6_SE_row_10_range_1,3565 and 3566,ExG 131,NC310,DJI_0028.JPG,12.55097764,65.10395231,1,54374,255783,21.25786311
190706_djifc6310_J6_SE_row_10_range_1_rep_4.tif,190706_djifc6310_J6_SE_row_10_range_1,3565 and 3566,Otsu pre,NC310,DJI_0028.JPG,12.55097764,73.3387526,1,29338,255783,11.46987876
190706_djifc6310_J6_SE_row_10_range_1_rep_4.tif,190706_djifc6310_J6_SE_row_10_range_1,3565 and 3566,Otsu post,NC310,DJI_0028.JPG,12.55097764,72.1321819,1,30945,255783,12.09814569
190706_djifc6310_J6_SE_row_10_range_1_rep_4.tif,190706_djifc6310_J6_SE_row_10_range_1,3565 and 3566,Custom,NC310,DJI_0028.JPG,12.55097764,61.55418729,1,51393,255783,20.09242209
