Filename,Plot,Row Numbers,Filter Type,Genotype,Image,Light Value,Average Saturation,Reference Rep,Pixels Remaining,Total,Percent Cover
190901_djifc6310s_Sept1_SW_row_10_range_1_rep_1_isref_0.tif,190901_djifc6310s_Sept1_SW_row_10_range_1,4565 and 4566,ExG 131,EP1,DJI_0502.JPG,11.61470984,20.64810296,0,65792,297297,22.13005849
190901_djifc6310s_Sept1_SW_row_10_range_1_rep_1_isref_0.tif,190901_djifc6310s_Sept1_SW_row_10_range_1,4565 and 4566,Otsu pre,EP1,DJI_0502.JPG,11.61470984,19.81694908,0,79187,297297,26.63565391
190901_djifc6310s_Sept1_SW_row_10_range_1_rep_1_isref_0.tif,190901_djifc6310s_Sept1_SW_row_10_range_1,4565 and 4566,Otsu post,EP1,DJI_0502.JPG,11.61470984,19.93574682,0,77010,297297,25.90338954
190901_djifc6310s_Sept1_SW_row_10_range_1_rep_1_isref_0.tif,190901_djifc6310s_Sept1_SW_row_10_range_1,4565 and 4566,Custom,EP1,DJI_0502.JPG,11.61470984,20.02031377,0,78199,297297,26.3033263
190901_djifc6310s_Sept1_SW_row_10_range_1_rep_2_isref_1.tif,190901_djifc6310s_Sept1_SW_row_10_range_1,4565 and 4566,ExG 131,EP1,DJI_0503.JPG,11.29278175,19.87498198,1,50795,297297,17.08560799
190901_djifc6310s_Sept1_SW_row_10_range_1_rep_2_isref_1.tif,190901_djifc6310s_Sept1_SW_row_10_range_1,4565 and 4566,Otsu pre,EP1,DJI_0503.JPG,11.29278175,19.22726769,1,61415,297297,20.65779339
190901_djifc6310s_Sept1_SW_row_10_range_1_rep_2_isref_1.tif,190901_djifc6310s_Sept1_SW_row_10_range_1,4565 and 4566,Otsu post,EP1,DJI_0503.JPG,11.29278175,19.26988106,1,59615,297297,20.05233823
190901_djifc6310s_Sept1_SW_row_10_range_1_rep_2_isref_1.tif,190901_djifc6310s_Sept1_SW_row_10_range_1,4565 and 4566,Custom,EP1,DJI_0503.JPG,11.29278175,19.0256463,1,64506,297297,21.69749442
190901_djifc6310s_Sept1_SW_row_10_range_1_rep_3_isref_0.tif,190901_djifc6310s_Sept1_SW_row_10_range_1,4565 and 4566,ExG 131,EP1,DJI_0504.JPG,11.29278175,19.99333338,0,61245,297297,20.60061151
190901_djifc6310s_Sept1_SW_row_10_range_1_rep_3_isref_0.tif,190901_djifc6310s_Sept1_SW_row_10_range_1,4565 and 4566,Otsu pre,EP1,DJI_0504.JPG,11.29278175,19.7158875,0,65557,297297,22.05101296
190901_djifc6310s_Sept1_SW_row_10_range_1_rep_3_isref_0.tif,190901_djifc6310s_Sept1_SW_row_10_range_1,4565 and 4566,Otsu post,EP1,DJI_0504.JPG,11.29278175,19.50650901,0,68041,297297,22.88654107
190901_djifc6310s_Sept1_SW_row_10_range_1_rep_3_isref_0.tif,190901_djifc6310s_Sept1_SW_row_10_range_1,4565 and 4566,Custom,EP1,DJI_0504.JPG,11.29278175,19.3814612,0,68946,297297,23.19095046
190901_djifc6310s_Sept1_SW_row_10_range_1_rep_4_isref_0.tif,190901_djifc6310s_Sept1_SW_row_10_range_1,4565 and 4566,ExG 131,EP1,DJI_0505.JPG,11.29278175,18.75489565,0,76067,297297,25.58619831
190901_djifc6310s_Sept1_SW_row_10_range_1_rep_4_isref_0.tif,190901_djifc6310s_Sept1_SW_row_10_range_1,4565 and 4566,Otsu pre,EP1,DJI_0505.JPG,11.29278175,18.6919647,0,77650,297297,26.11866248
190901_djifc6310s_Sept1_SW_row_10_range_1_rep_4_isref_0.tif,190901_djifc6310s_Sept1_SW_row_10_range_1,4565 and 4566,Otsu post,EP1,DJI_0505.JPG,11.29278175,18.05659703,0,86905,297297,29.23171105
190901_djifc6310s_Sept1_SW_row_10_range_1_rep_4_isref_0.tif,190901_djifc6310s_Sept1_SW_row_10_range_1,4565 and 4566,Custom,EP1,DJI_0505.JPG,11.29278175,17.57579275,0,90253,297297,30.35785763
190901_djifc6310s_Sept1_SW_row_10_range_1_rep_5_isref_0.tif,190901_djifc6310s_Sept1_SW_row_10_range_1,4565 and 4566,ExG 131,EP1,DJI_0510.JPG,10.97085365,20.22514519,0,70273,297297,23.63730546
190901_djifc6310s_Sept1_SW_row_10_range_1_rep_5_isref_0.tif,190901_djifc6310s_Sept1_SW_row_10_range_1,4565 and 4566,Otsu pre,EP1,DJI_0510.JPG,10.97085365,19.8220922,0,76809,297297,25.83578038
190901_djifc6310s_Sept1_SW_row_10_range_1_rep_5_isref_0.tif,190901_djifc6310s_Sept1_SW_row_10_range_1,4565 and 4566,Otsu post,EP1,DJI_0510.JPG,10.97085365,19.5383113,0,80242,297297,26.9905179
190901_djifc6310s_Sept1_SW_row_10_range_1_rep_5_isref_0.tif,190901_djifc6310s_Sept1_SW_row_10_range_1,4565 and 4566,Custom,EP1,DJI_0510.JPG,10.97085365,19.0742299,0,86010,297297,28.93066529
190901_djifc6310s_Sept1_SW_row_10_range_1_rep_6_isref_0.tif,190901_djifc6310s_Sept1_SW_row_10_range_1,4565 and 4566,ExG 131,EP1,DJI_0511.JPG,11.29278175,20.9939157,0,61590,297297,20.71665708
